,Filename,ContaminationFraction,KernelScale,Lambda,NumExpansionDimensions,StandardizeData,BetaTolerance,GradientTolerance,IterationLimit,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
2415,synthetic_control,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2416,synthetic_control,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.0923076923076923,0.0615384615384615,0.0923076923076923,0.0615384615384615,0.0769230769230769,0.0923076923076923,0.0769230769230769,0.0461538461538461,0.0769230769230769,0.0615384615384615
2417,synthetic_control,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.1374999999999999,0.1625,0.125,0.125,0.1374999999999999,0.125,0.1374999999999999,0.125,0.075,0.1125
2418,synthetic_control,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.1684210526315789,0.1473684210526316,0.1263157894736842,0.1684210526315789,0.1473684210526316,0.1789473684210526,0.0947368421052631,0.0736842105263158,0.1789473684210526,0.2
2419,synthetic_control,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.2272727272727272,0.1636363636363636,0.1909090909090909,0.1909090909090909,0.1818181818181818,0.1727272727272727,0.2272727272727272,0.2363636363636364,0.1545454545454545,0.1727272727272727
2420,synthetic_control,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.224,0.1919999999999999,0.168,0.24,0.16,0.1919999999999999,0.168,0.232,0.224,0.184
2421,synthetic_control,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2422,synthetic_control,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.1584158415841584,0.1782178217821782,0.1089108910891089,0.1782178217821782,0.1485148514851485,0.2178217821782178,0.1584158415841584,0.1683168316831683,0.2574257425742574,0.1584158415841584
2423,synthetic_control,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2424,synthetic_control,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,synthetic_control,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2426,synthetic_control,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2427,synthetic_control,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2428,synthetic_control,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2429,synthetic_control,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,synthetic_control,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2431,synthetic_control,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2432,synthetic_control,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2433,synthetic_control,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2434,synthetic_control,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2435,synthetic_control,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2436,synthetic_control,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2437,synthetic_control,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2438,synthetic_control,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2439,synthetic_control,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2440,synthetic_control,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2441,synthetic_control,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2442,synthetic_control,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2443,synthetic_control,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2444,synthetic_control,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2445,synthetic_control,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2446,synthetic_control,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2447,synthetic_control,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2448,synthetic_control,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2449,synthetic_control,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4148,synthetic_control,IF,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0594059405940594,0.0891089108910891,0.0099009900990099,0.0198019801980198,0.0693069306930693,0.0693069306930693,0.0495049504950495,0.0495049504950495,0.0594059405940594,0.0297029702970297
